bit error rate,received error rate
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0249221
0.17,0.0186916
0.18,0.00623053
0.19,0.0218069
0.20,0.151316
0.21,0.151316
0.22,0.164474
0.23,0.129934
0.24,0.123355
0.25,0.190789
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0311526
0.17,0.0404984
0.18,0.123355
0.19,0.126645
0.20,0.141447
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0690789
0.16,0.116776
0.17,0
0.18,0.128289
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.118421
0.19,0.172697
0.20,0.0809969
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0986842
0.17,0.0342679
0.18,0.0996885
0.19,0.154605
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.103618
0.18,0.113487
0.19,0.0249221
0.20,0.164474
0.21,0.134868
0.22,0.175987
0.23,0.161184
0.24,0.161184
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0838816
0.18,0.0934579
0.19,0.138158
0.20,0.0953947
0.21,0.161184
0.22,0.182566
0.23,0.174342
0.24,0.133224
0.25,0.162829
0.26,0.125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0155763
0.18,0.136513
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0.0155763
0.18,0.0953947
0.19,0.148026
0.20,0.141447
0.21,0.138158
0.22,0.134868
0.23,0.167763
0.24,0.149671
0.25,0.179276
0.26,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0674342
0.16,0
0.17,0.140496
0.18,0
0.19,0.0822368
0.20,0.0888158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0246711
0.17,0.0155763
0.18,0.0608553
0.19,0.113487
0.20,0.15625
0.21,0.0575658
0.22,0.161184
0.23,0.129934
0.24,0.111842
0.25,0.184211
0.26,0.144737
0.27,0.171053
0.28,0.197368
0.29,0.172697
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0361842
0.16,0
0.17,0.158879
0.18,0.198142
0.19,0.143092
0.20,0.0280374
0.21,0.134868
0.22,0.172697
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0855263
0.16,0
0.17,0.0740132
0.18,0
0.19,0.0888158
0.20,0.0953947
0.21,0.0953947
0.22,0.129934
0.23,0.0674342
0.24,0.120066
0.25,0.179276
0.26,0.174342
0.27,0.212171
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0986842
0.18,0.161184
0.19,0.121711
0.20,0.143092
0.21,0.0921053
0.22,0.161184
0.23,0.179276
0.24,0.146382
0.25,0.139803
0.26,0.172697
0.27,0.179276
0.28,0.215461
0.29,0.179276
0.30,0.167763
0.31,0.189145
0.32,0.185855
0.33,0.205592
0.33,0.207237
0.34,0.203947
0.35,0.207237
0.36,0.174342
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0280374
0.17,0.0707237
0.18,0.105263
0.19,0.151316
0.20,0.0888158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0218069
0.15,0
0.16,0
0.17,0.09375
0.18,0.125
0.19,0.138158
0.20,0.09375
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0263158
0.18,0.0218069
0.19,0.0674342
0.20,0.141447
0.21,0.113487
0.22,0.126645
0.23,0.154605
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0186916
0.17,0.0342679
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0
0.17,0.0740132
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.100329
0.16,0.0805921
0.17,0.0690789
0.18,0.0493421
0.19,0.0526316
0.20,0.126645
0.21,0.134868
0.22,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0
0.18,0.0155763
0.19,0
0.20,0.116776
0.21,0.139803
0.22,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0342679
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0218069
0.17,0.0218069
0.18,0.00934579
0.19,0.0280374
0.20,0.105263
0.21,0.129934
0.22,0.115132
0.23,0.139803
0.24,0.141447
0.25,0.15625
0.26,0.162829
0.27,0.177632
0.28,0.161184
0.29,0.133224
0.30,0.180921
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0864198
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0855263
0.18,0.0986842
0.19,0.105263
0.20,0.164474
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.126645
0.17,0.0571429
0.18,0.0953947
0.19,0.148026
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0279605
0.16,0
0.17,0
0.18,0.0249221
0.19,0.144737
0.20,0.120066
0.21,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0822368
0.17,0.0280374
0.18,0.125
0.19,0.110197
0.20,0.118421
0.21,0.0756579
0.22,0.143092
0.23,0.134868
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0.00623053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0186916
0.16,0.184
0.17,0.0373832
0.18,0.0855263
0.19,0.100329
0.20,0.110197
0.21,0.143092
0.22,0.125
0.23,0.194079
0.24,0.175987
0.25,0.171053
0.26,0.184211
0.27,0.167763
0.28,0.180921
0.29,0.149671
0.30,0.189145
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0155763
0.16,0.0427632
0.17,0.111842
0.18,0.113487
0.19,0.0249221
0.20,0.0805921
0.21,0.164474
0.22,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.174455
0.16,0
0.17,0
0.18,0.100329
0.19,0.0280374
0.20,0.128289
0.21,0.143092
0.22,0.0855263
0.23,0.129934
0.24,0.136513
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0740132
0.18,0.0542763
0.19,0.126645
0.20,0.0921053
0.21,0.121711
0.22,0.151316
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0249221
0.18,0.0641447
0.19,0.0986842
0.20,0.0345395
0.21,0.162829
0.22,0.174342
0.23,0.152961
0.24,0.136513
0.25,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0
0.18,0.0427632
0.19,0.128289
0.20,0.116776
0.21,0.151316
0.22,0.172697
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0115132
0.17,0.0526316
0.18,0.0690789
0.19,0.0342679
0.20,0.0970395
0.21,0.110197
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0904605
0.19,0.113487
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00934579
0.18,0.134868
0.19,0.110197
0.20,0.139803
0.21,0.154605
0.22,0.151316
0.23,0.136513
0.24,0.129934
0.25,0.195724
0.26,0.146382
0.27,0.1875
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0
0.17,0
0.18,0.0378289
0.19,0.139803
0.20,0.123355
0.21,0.126645
0.22,0.111842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.046729
0.19,0.0904605
0.20,0.171053
0.21,0.138158
0.22,0.151316
0.23,0.157895
0.24,0.138158
0.25,0.128289
0.26,0.199013
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0427632
0.16,0.00311526
0.17,0.0249221
0.18,0.0871711
0.19,0.0186916
0.20,0.0559211
0.21,0.141447
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0460526
0.17,0.131579
0.18,0.0218069
0.19,0.116776
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0986842
0.18,0.141447
0.19,0.0904605
0.20,0.154605
0.21,0.151316
0.22,0.189145
0.23,0.139803
0.24,0.151316
0.25,0.167763
0.26,0.162829
0.27,0.15625
0.28,0.171053
0.29,0.184211
0.30,0.205592
0.31,0.172697
0.32,0.166118
0.33,0.1875
0.33,0.180921
0.34,0.197368
0.35,0.220395
0.36,0.189145
0.37,0.199013
0.38,0.210526
0.39,0.200658
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0871711
0.16,0.0155763
0.17,0.113487
0.18,0.110197
0.19,0.103618
0.20,0.154605
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0592105
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0.0394737
0.14,0
0.15,0.16
0.16,0.106908
0.17,0.0871711
0.18,0.0180921
0.19,0.0124611
0.20,0.134868
0.21,0.0855263
0.22,0.131579
0.23,0.167763
0.24,0.182566
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0509868
0.18,0.121711
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0263158
0.17,0
0.18,0.0921053
0.19,0.0756579
0.20,0.118421
0.21,0.106908
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0280374
0.17,0.0526316
0.18,0.108553
0.19,0.103618
0.20,0.175987
0.21,0.0970395
0.22,0.154605
0.23,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0.18,0.0723684
0.19,0.101974
0.20,0.133224
0.21,0.151316
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0427632
0.17,0.17134
0.18,0.0180921
0.19,0.101974
0.20,0.123355
0.21,0.128289
0.22,0.116776
0.23,0.141447
0.24,0.149671
0.25,0.190789
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0246711
0.15,0
0.16,0.0723684
0.17,0.100329
0.18,0.0164474
0.19,0.139803
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0921053
0.18,0.0213816
0.19,0.110197
0.20,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0820669
0.17,0
0.18,0.113487
0.19,0.0592105
0.20,0.0756579
0.21,0.129934
0.22,0.0855263
0.23,0.138158
0.24,0.1875
0.25,0.200658
0.26,0.172697
0.27,0.162829
0.28,0.169408
0.29,0.189145
0.30,0.152961
0.31,0.144737
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00623053
0.17,0.0657895
0.18,0.133224
0.19,0.143092
0.20,0.0822368
0.21,0.139803
0.22,0.171053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0155763
0.18,0.0756579
0.19,0.115265
0.20,0.141447
0.21,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0904605
0.17,0.0822368
0.18,0.126645
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.058997
0.17,0
0.18,0.0773026
0.19,0.0822368
0.20,0.0625
0.21,0.146382
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0124611
0.18,0.09375
0.19,0.157895
0.20,0.0921053
0.21,0.146382
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.143092
0.18,0.0822368
0.19,0.00623053
0.20,0.0641447
0.21,0.180921
0.22,0.171053
0.23,0.134868
0.24,0.159539
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.139803
0.18,0.0773026
0.19,0.0559211
0.20,0.146382
0.21,0.184211
0.22,0.146382
0.23,0.190789
0.24,0.149671
0.25,0.146382
0.26,0.197368
0.27,0.162829
0.28,0.226974
0.29,0.180921
0.30,0.169408
0.31,0.203947
0.32,0.175987
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0218069
0.17,0
0.18,0.0953947
0.19,0.0394737
0.20,0.129934
0.21,0.151316
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0
0.17,0.0707237
0.18,0.128289
0.19,0.0871711
0.20,0.101974
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0124611
0.16,0
0.17,0.0280374
0.18,0.0756579
0.19,0.0904605
0.20,0.121711
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0
0.17,0
0.18,0.0707237
0.19,0.144737
0.20,0.100329
0.21,0.0805921
0.22,0.162829
0.23,0.0838816
0.24,0.103618
0.25,0.162829
0.26,0.177632
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0773026
0.17,0
0.18,0.0249221
0.19,0.131579
0.20,0.143092
0.21,0.133224
0.22,0.141447
0.23,0.121711
0.24,0.111842
0.25,0.182566
0.26,0.171053
0.27,0.166118
0.28,0.172697
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0773026
0.18,0.134868
0.19,0.0789474
0.20,0.126645
0.21,0.128289
0.22,0.103618
0.23,0.151316
0.24,0.189145
0.25,0.143092
0.26,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0805921
0.18,0.0970395
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0509868
0.16,0
0.17,0.0444079
0.18,0.0838816
0.19,0.131579
0.20,0.121711
0.21,0.0707237
0.22,0.157895
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00623053
0.15,0
0.16,0.152905
0.17,0.0822368
0.18,0.0542763
0.19,0.125
0.20,0.113487
0.21,0.116776
0.22,0.143092
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00311526
0.18,0.0378289
0.19,0.110197
0.20,0.110197
0.21,0.126645
0.22,0.120066
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00822368
0.17,0.0186916
0.18,0.0822368
0.19,0.0186916
0.20,0.177632
0.21,0.146382
0.22,0.143092
0.23,0.161184
0.24,0.159539
0.25,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0.0608553
0.18,0.0723684
0.19,0.0953947
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0
0.17,0
0.18,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0155763
0.17,0.0280374
0.18,0.00164474
0.19,0.0542763
0.20,0.0986842
0.21,0.146382
0.22,0.0986842
0.23,0.144737
0.24,0.164474
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00311526
0.15,0
0.16,0.00623053
0.17,0
0.18,0.0124611
0.19,0.101974
0.20,0.146382
0.21,0.207207
0.22,0.185855
0.23,0.116776
0.24,0.141447
0.25,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0218069
0.17,0.0131579
0.18,0.118421
0.19,0.00934579
0.20,0.129934
0.21,0.146382
0.22,0.115132
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.100329
0.17,0.00311526
0.18,0.101974
0.19,0.0986842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0707237
0.16,0.0155763
0.17,0.0756579
0.18,0.140187
0.19,0.0690789
0.20,0.161184
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0822368
0.18,0.0654206
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0164474
0.17,0.0280374
0.18,0.0311526
0.19,0.136513
0.20,0.143092
0.21,0.134868
0.22,0.125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0756579
0.18,0.0855263
0.19,0.0773026
0.20,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0625
0.17,0.118421
0.18,0.0934579
0.19,0.143092
0.20,0.151316
0.21,0.113487
0.22,0.172697
0.23,0.139803
0.24,0.162829
0.25,0.172697
0.26,0.129934
0.27,0.1875
0.28,0.184211
0.29,0.175987
0.30,0.194079
0.31,0.179276
0.32,0.1875
0.33,0.172697
0.33,0.1875
0.34,0.199013
0,0
0.1,0
0.2,0
0.3,0
0.4,0
